1,1267,468.5,429.0,74.2,178.2,0.9100000262260437,-1,-1,-1
1,1268,1472.9,415.5,81.0,181.6,0.8999999761581421,-1,-1,-1
1,1269,728.3,422.6,56.7,174.8,0.8799999952316284,-1,-1,-1
1,1270,1367.6,395.6,70.2,219.4,0.8700000047683716,-1,-1,-1
1,1271,548.8,434.4,57.4,168.8,0.8700000047683716,-1,-1,-1
1,1272,676.0,411.8,66.5,197.1,0.8600000143051147,-1,-1,-1
1,1273,1170.5,417.8,39.2,110.0,0.8399999737739563,-1,-1,-1
1,1274,1225.1,412.4,40.5,116.1,0.8399999737739563,-1,-1,-1
1,1275,634.2,425.6,47.9,135.0,0.8299999833106995,-1,-1,-1
1,1276,587.2,430.7,60.8,172.1,0.8199999928474426,-1,-1,-1
1,1277,1111.7,417.8,29.7,81.7,0.800000011920929,-1,-1,-1
1,1278,855.2,431.0,23.0,72.9,0.7699999809265137,-1,-1,-1
1,1279,808.7,430.0,20.2,61.4,0.7599999904632568,-1,-1,-1
1,1280,959.2,418.5,35.1,107.3,0.7400000095367432,-1,-1,-1
1,1281,1190.7,414.1,31.0,101.9,0.7400000095367432,-1,-1,-1
1,1282,824.9,434.7,18.9,55.4,0.7300000190734863,-1,-1,-1
1,1283,842.4,431.7,18.9,58.7,0.7200000286102295,-1,-1,-1
1,1284,396.6,428.6,29.0,72.9,0.7099999785423279,-1,-1,-1
2,1267,462.0,428.7,74.2,178.2,0.9100000262260437,-1,-1,-1
2,1268,1465.1,416.6,80.2,179.8,0.8799999952316284,-1,-1,-1
2,1269,720.7,420.5,56.7,174.8,0.8500000238418579,-1,-1,-1
2,1270,1364.0,396.4,69.6,217.6,0.8600000143051147,-1,-1,-1
2,1271,543.4,432.6,57.5,169.3,0.8600000143051147,-1,-1,-1
2,1272,670.9,410.0,67.3,199.4,0.8399999737739563,-1,-1,-1
2,1273,1164.9,419.0,38.5,108.3,0.8299999833106995,-1,-1,-1
2,1274,1219.9,412.7,40.5,116.1,0.8199999928474426,-1,-1,-1
2,1275,627.9,423.8,48.7,137.3,0.8100000023841858,-1,-1,-1
2,1276,581.8,430.7,60.6,171.5,0.8199999928474426,-1,-1,-1
2,1277,1106.8,417.2,30.1,82.8,0.8100000023841858,-1,-1,-1
2,1278,849.5,427.2,23.9,75.8,0.6899999976158142,-1,-1,-1
2,1279,803.0,430.3,19.9,60.3,0.7099999785423279,-1,-1,-1
2,1280,955.2,416.7,36.1,110.3,0.7400000095367432,-1,-1,-1
