1,1381,468.5,429.0,74.2,178.2,0.9100000262260437,-1,-1,-1
1,1382,1472.9,415.5,81.0,181.6,0.8999999761581421,-1,-1,-1
1,1383,728.3,422.6,56.7,174.8,0.8799999952316284,-1,-1,-1
1,1384,1367.6,395.6,70.2,219.4,0.8700000047683716,-1,-1,-1
1,1385,548.8,434.4,57.4,168.8,0.8700000047683716,-1,-1,-1
1,1386,676.0,411.8,66.5,197.1,0.8600000143051147,-1,-1,-1
1,1387,1170.5,417.8,39.2,110.0,0.8399999737739563,-1,-1,-1
1,1388,1225.1,412.4,40.5,116.1,0.8399999737739563,-1,-1,-1
1,1389,634.2,425.6,47.9,135.0,0.8299999833106995,-1,-1,-1
1,1390,587.2,430.7,60.8,172.1,0.8199999928474426,-1,-1,-1
1,1391,1111.7,417.8,29.7,81.7,0.800000011920929,-1,-1,-1
1,1392,855.2,431.0,23.0,72.9,0.7699999809265137,-1,-1,-1
1,1393,808.7,430.0,20.2,61.4,0.7599999904632568,-1,-1,-1
1,1394,959.2,418.5,35.1,107.3,0.7400000095367432,-1,-1,-1
1,1395,1190.7,414.1,31.0,101.9,0.7400000095367432,-1,-1,-1
1,1396,824.9,434.7,18.9,55.4,0.7300000190734863,-1,-1,-1
1,1397,842.4,431.7,18.9,58.7,0.7200000286102295,-1,-1,-1
1,1398,396.6,428.6,29.0,72.9,0.7099999785423279,-1,-1,-1
2,1381,462.0,428.7,74.2,178.2,0.9100000262260437,-1,-1,-1
2,1382,1465.1,416.6,80.2,179.8,0.8799999952316284,-1,-1,-1
2,1383,720.7,420.5,56.7,174.8,0.8500000238418579,-1,-1,-1
2,1384,1364.0,396.4,69.6,217.6,0.8600000143051147,-1,-1,-1
2,1385,543.4,432.6,57.5,169.3,0.8600000143051147,-1,-1,-1
2,1386,670.9,410.0,67.3,199.4,0.8399999737739563,-1,-1,-1
2,1387,1164.9,419.0,38.5,108.3,0.8299999833106995,-1,-1,-1
2,1388,1219.9,412.7,40.5,116.1,0.8199999928474426,-1,-1,-1
2,1389,627.9,423.8,48.7,137.3,0.8100000023841858,-1,-1,-1
2,1390,581.8,430.7,60.6,171.5,0.8199999928474426,-1,-1,-1
2,1391,1106.8,417.2,30.1,82.8,0.8100000023841858,-1,-1,-1
2,1392,849.5,427.2,23.9,75.8,0.6899999976158142,-1,-1,-1
2,1393,803.0,430.3,19.9,60.3,0.7099999785423279,-1,-1,-1
2,1394,955.2,416.7,36.1,110.3,0.7400000095367432,-1,-1,-1
2,1395,1185.3,413.5,31.4,103.1,0.7300000190734863,-1,-1,-1
2,1396,818.9,433.5,19.1,55.9,0.7099999785423279,-1,-1,-1
2,1397,836.9,428.7,19.5,60.5,0.6899999976158142,-1,-1,-1
2,1398,389.1,426.9,29.3,73.5,0.6600000262260437,-1,-1,-1
3,1381,455.1,428.1,74.2,178.2,0.8999999761581421,-1,-1,-1
3,1382,1457.6,417.1,79.7,179.0,0.8899999856948853,-1,-1,-1
3,1383,712.0,420.7,56.7,174.8,0.8600000143051147,-1,-1,-1
3,1384,1361.5,398.2,69.7,217.8,0.8500000238418579,-1,-1,-1
3,1385,535.9,432.0,57.6,169.4,0.8700000047683716,-1,-1,-1
3,1386,663.9,411.0,67.2,198.8,0.8600000143051147,-1,-1,-1
3,1387,1159.1,420.0,38.5,108.5,0.8500000238418579,-1,-1,-1
3,1388,1213.6,413.6,39.6,113.5,0.8399999737739563,-1,-1,-1
3,1389,621.5,424.3,48.6,136.7,0.8199999928474426,-1,-1,-1
3,1390,573.7,429.6,61.1,173.0,0.8100000023841858,-1,-1,-1
3,1391,1101.3,417.4,30.2,83.0,0.8100000023841858,-1,-1,-1
3,1392,843.4,427.0,23.8,75.8,0.75,-1,-1,-1
3,1393,795.6,427.7,21.0,63.8,0.7699999809265137,-1,-1,-1
3,1394,948.9,416.2,36.1,110.2,0.7400000095367432,-1,-1,-1
3,1395,1178.4,414.5,31.8,104.3,0.699999988079071,-1,-1,-1
3,1396,812.6,432.3,19.3,56.6,0.6800000071525574,-1,-1,-1
3,1397,830.5,428.2,19.9,61.8,0.7099999785423279,-1,-1,-1
4,1381,447.5,428.4,74.6,179.2,0.9100000262260437,-1,-1,-1
4,1382,1451.0,418.0,80.0,179.8,0.9100000262260437,-1,-1,-1
4,1383,703.1,419.7,57.1,175.9,0.8700000047683716,-1,-1,-1
4,1384,1360.6,399.2,70.5,220.0,0.8700000047683716,-1,-1,-1
4,1385,529.9,431.6,57.9,170.5,0.8700000047683716,-1,-1,-1
4,1386,658.0,411.4,68.0,200.6,0.8500000238418579,-1,-1,-1
4,1387,1152.9,420.5,38.3,108.1,0.8700000047683716,-1,-1,-1
4,1388,1206.8,413.3,39.8,114.2,0.8500000238418579,-1,-1,-1
4,1389,614.8,425.8,48.3,135.9,0.8399999737739563,-1,-1,-1
4,1390,566.7,430.3,61.3,173.0,0.8299999833106995,-1,-1,-1
4,1391,1096.9,419.0,29.5,81.0,0.8100000023841858,-1,-1,-1
4,1392,836.9,427.6,23.9,76.3,0.7400000095367432,-1,-1,-1
4,1393,788.9,427.1,21.2,64.4,0.7599999904632568,-1,-1,-1
4,1394,943.2,419.1,34.2,104.5,0.7699999809265137,-1,-1,-1
4,1395,1172.5,415.0,31.4,102.7,0.7699999809265137,-1,-1,-1
4,1396,807.4,431.9,19.6,57.8,0.7400000095367432,-1,-1,-1
4,1397,825.5,428.4,20.0,62.2,0.7400000095367432,-1,-1,-1
4,1399,759.8,429.5,20.8,61.7,0.7300000190734863,-1,-1,-1
4,1398,373.5,429.0,27.0,67.5,0.75,-1,-1,-1
5,1381,436.4,429.6,75.1,180.6,0.8700000047683716,-1,-1,-1
5,1382,1440.3,420.8,79.9,180.1,0.8799999952316284,-1,-1,-1
5,1383,685.4,421.7,57.7,177.2,0.7900000214576721,-1,-1,-1
5,1384,1355.4,402.7,72.5,226.2,0.8700000047683716,-1,-1,-1
5,1385,519.3,432.3,58.4,172.3,0.8299999833106995,-1,-1,-1
5,1386,647.2,415.2,67.8,199.7,0.8299999833106995,-1,-1,-1
5,1387,1143.9,423.4,37.8,106.5,0.8500000238418579,-1,-1,-1
5,1388,1196.1,415.9,39.5,113.0,0.8199999928474426,-1,-1,-1
5,1389,604.5,427.5,48.8,137.2,0.7900000214576721,-1,-1,-1
5,1390,555.3,429.1,62.5,176.4,0.7699999809265137,-1,-1,-1
5,1391,1086.9,421.5,29.7,81.9,0.7599999904632568,-1,-1,-1
5,1392,829.9,433.2,22.3,70.9,0.6800000071525574,-1,-1,-1
5,1393,780.9,434.8,19.5,59.1,0.6800000071525574,-1,-1,-1
5,1394,933.4,421.4,34.8,105.7,0.6299999952316284,-1,-1,-1
5,1395,1162.0,418.7,31.8,103.6,0.699999988079071,-1,-1,-1
5,1396,799.1,437.0,18.7,55.2,0.7099999785423279,-1,-1,-1
5,1397,818.2,434.4,19.1,59.4,0.699999988079071,-1,-1,-1
5,1399,751.7,435.5,19.5,57.9,0.6399999856948853,-1,-1,-1
5,1398,360.3,429.1,28.9,72.4,0.6700000166893005,-1,-1,-1
6,1381,430.4,429.9,74.9,180.0,0.8899999856948853,-1,-1,-1
6,1382,1434.3,422.9,79.5,179.7,0.8700000047683716,-1,-1,-1
6,1383,680.1,422.6,57.1,175.2,0.800000011920929,-1,-1,-1
6,1384,1354.5,404.8,73.3,228.7,0.8399999737739563,-1,-1,-1
6,1385,513.6,433.2,57.5,170.0,0.8199999928474426,-1,-1,-1
6,1386,641.5,416.5,69.2,202.7,0.8299999833106995,-1,-1,-1
6,1387,1140.0,425.3,37.9,106.9,0.8399999737739563,-1,-1,-1
6,1388,1190.7,417.3,39.7,113.1,0.8299999833106995,-1,-1,-1
6,1389,598.5,428.3,49.0,137.1,0.7799999713897705,-1,-1,-1
6,1390,549.9,428.2,62.9,177.1,0.7900000214576721,-1,-1,-1
6,1391,1083.3,423.3,29.8,82.2,0.7599999904632568,-1,-1,-1
6,1392,826.0,435.4,22.3,71.1,0.7200000286102295,-1,-1,-1
6,1393,775.8,436.6,19.4,58.7,0.7300000190734863,-1,-1,-1
6,1394,930.1,421.6,35.6,107.6,0.6800000071525574,-1,-1,-1
6,1395,1158.8,421.1,30.9,100.5,0.699999988079071,-1,-1,-1
6,1396,794.8,437.3,18.9,55.7,0.6399999856948853,-1,-1,-1
6,1397,813.0,434.7,19.7,61.3,0.6600000262260437,-1,-1,-1
6,1399,746.4,435.1,19.8,58.7,0.6899999976158142,-1,-1,-1
6,1398,353.3,431.0,27.8,69.4,0.75,-1,-1,-1
7,1381,425.4,431.0,75.3,181.2,0.8600000143051147,-1,-1,-1
7,1382,1429.1,425.7,78.7,178.6,0.8500000238418579,-1,-1,-1
7,1383,673.4,426.0,57.2,174.9,0.75,-1,-1,-1
7,1384,1353.1,405.2,73.8,231.3,0.8199999928474426,-1,-1,-1
7,1385,509.3,433.6,58.1,172.0,0.800000011920929,-1,-1,-1
7,1386,637.8,420.1,68.8,201.9,0.7900000214576721,-1,-1,-1
7,1387,1136.0,426.9,37.0,104.2,0.7200000286102295,-1,-1,-1
7,1388,1185.9,417.0,41.5,117.9,0.7699999809265137,-1,-1,-1
7,1389,590.0,425.2,57.2,160.2,0.7200000286102295,-1,-1,-1
7,1390,544.2,427.9,63.6,179.1,0.7699999809265137,-1,-1,-1
7,1391,1080.4,422.7,30.8,85.1,0.699999988079071,-1,-1,-1
7,1392,824.3,437.5,20.7,65.9,0.6600000262260437,-1,-1,-1
7,1393,773.6,439.3,19.0,57.1,0.7200000286102295,-1,-1,-1
7,1394,923.2,414.3,40.3,121.9,0.6499999761581421,-1,-1,-1
7,1395,1159.3,425.0,29.0,93.2,0.4699999988079071,-1,-1,-1
7,1396,795.0,438.3,17.9,52.6,0.6299999952316284,-1,-1,-1
7,1397,811.9,436.7,19.8,61.4,0.5400000214576721,-1,-1,-1
7,1399,740.8,440.3,18.3,54.0,0.47999998927116394,-1,-1,-1
7,1398,352.3,433.9,25.4,63.0,0.4000000059604645,-1,-1,-1
8,1381,421.0,433.2,75.1,180.7,0.8899999856948853,-1,-1,-1
8,1382,1423.5,426.8,78.9,179.2,0.8899999856948853,-1,-1,-1
8,1383,669.0,429.3,57.0,173.9,0.7900000214576721,-1,-1,-1
8,1384,1354.2,406.9,74.8,234.5,0.8700000047683716,-1,-1,-1
8,1385,506.2,437.9,57.5,170.4,0.8600000143051147,-1,-1,-1
8,1386,634.9,421.4,70.1,204.3,0.8299999833106995,-1,-1,-1
8,1387,1132.6,429.9,37.5,105.7,0.8600000143051147,-1,-1,-1
8,1388,1182.1,420.8,41.1,116.0,0.8700000047683716,-1,-1,-1
8,1389,590.2,430.2,52.2,146.1,0.8299999833106995,-1,-1,-1
8,1390,543.5,433.3,62.3,175.2,0.800000011920929,-1,-1,-1
8,1391,1078.1,427.2,30.3,83.9,0.800000011920929,-1,-1,-1
8,1392,820.0,438.9,22.4,70.9,0.7400000095367432,-1,-1,-1
8,1393,769.2,440.1,20.0,59.9,0.7400000095367432,-1,-1,-1
8,1394,921.7,421.4,38.4,116.0,0.7099999785423279,-1,-1,-1
8,1395,1153.0,425.5,31.3,100.9,0.7799999713897705,-1,-1,-1
8,1396,790.7,440.5,19.3,57.2,0.6299999952316284,-1,-1,-1
8,1397,806.8,436.7,20.5,63.8,0.75,-1,-1,-1
8,1399,738.8,439.2,19.8,58.6,0.6299999952316284,-1,-1,-1
8,1398,345.0,435.8,27.3,67.7,0.7400000095367432,-1,-1,-1
9,1381,419.5,433.1,75.0,180.5,0.8899999856948853,-1,-1,-1
9,1382,1420.7,427.2,79.3,180.3,0.8899999856948853,-1,-1,-1
9,1383,665.8,431.1,57.5,174.5,0.8299999833106995,-1,-1,-1
9,1384,1357.4,407.3,75.4,236.0,0.8700000047683716,-1,-1,-1
9,1385,504.4,438.7,57.7,170.7,0.8700000047683716,-1,-1,-1
9,1386,631.9,422.5,70.9,205.2,0.8399999737739563,-1,-1,-1
9,1387,1131.3,430.5,37.4,105.3,0.8500000238418579,-1,-1,-1
9,1388,1179.6,422.4,41.2,115.2,0.8700000047683716,-1,-1,-1
9,1389,591.5,431.2,49.6,138.6,0.8299999833106995,-1,-1,-1
9,1390,543.2,435.8,61.9,173.7,0.8299999833106995,-1,-1,-1
9,1391,1077.5,428.4,30.2,83.8,0.8100000023841858,-1,-1,-1
9,1392,818.7,440.0,22.7,71.7,0.75,-1,-1,-1
9,1393,767.7,439.7,20.4,60.9,0.7599999904632568,-1,-1,-1
9,1394,921.9,424.9,37.0,111.4,0.7099999785423279,-1,-1,-1
9,1395,1151.1,426.1,31.9,102.4,0.7699999809265137,-1,-1,-1
9,1396,789.2,440.4,19.9,59.2,0.6700000166893005,-1,-1,-1
9,1397,805.3,437.3,20.4,63.3,0.7200000286102295,-1,-1,-1
9,1399,737.3,439.9,20.1,59.6,0.6600000262260437,-1,-1,-1
9,1398,341.8,436.4,28.4,70.1,0.75,-1,-1,-1
10,1381,416.1,433.7,74.7,179.9,0.9100000262260437,-1,-1,-1
10,1382,1419.1,426.8,79.4,181.2,0.8799999952316284,-1,-1,-1
10,1383,660.9,431.0,57.9,173.8,0.800000011920929,-1,-1,-1
10,1384,1360.9,406.2,76.4,240.1,0.8999999761581421,-1,-1,-1
10,1385,501.6,439.7,57.9,170.8,0.8899999856948853,-1,-1,-1
10,1386,627.4,418.9,74.2,210.9,0.8500000238418579,-1,-1,-1
10,1387,1129.3,429.9,37.9,106.5,0.8700000047683716,-1,-1,-1
10,1388,1177.9,423.1,41.3,114.9,0.8700000047683716,-1,-1,-1
10,1389,590.7,430.6,49.2,137.2,0.8100000023841858,-1,-1,-1
10,1390,542.8,437.2,61.5,172.2,0.8399999737739563,-1,-1,-1
10,1391,1077.1,428.8,29.9,83.4,0.8299999833106995,-1,-1,-1
10,1392,816.1,440.3,23.1,72.9,0.75,-1,-1,-1
10,1393,766.3,440.8,20.1,59.9,0.7599999904632568,-1,-1,-1
10,1394,920.8,425.6,36.5,110.2,0.7200000286102295,-1,-1,-1
10,1395,1150.0,425.6,32.3,104.0,0.7699999809265137,-1,-1,-1
10,1396,787.3,441.4,19.6,58.6,0.699999988079071,-1,-1,-1
10,1397,803.2,437.7,20.1,62.6,0.7099999785423279,-1,-1,-1
10,1399,736.2,438.4,20.8,61.8,0.7599999904632568,-1,-1,-1
10,1398,337.7,436.8,29.1,72.0,0.7900000214576721,-1,-1,-1
11,1381,413.0,434.8,74.6,179.7,0.8700000047683716,-1,-1,-1
11,1382,1417.3,427.9,78.6,181.1,0.8399999737739563,-1,-1,-1
11,1383,656.2,432.1,57.4,171.2,0.7599999904632568,-1,-1,-1
11,1384,1363.3,405.7,76.0,240.2,0.8999999761581421,-1,-1,-1
11,1385,498.1,441.2,57.5,169.5,0.8600000143051147,-1,-1,-1
11,1386,622.6,416.9,77.7,216.6,0.8299999833106995,-1,-1,-1
11,1387,1127.9,430.8,38.0,106.6,0.8399999737739563,-1,-1,-1
11,1388,1177.1,423.6,41.2,113.9,0.8399999737739563,-1,-1,-1
11,1389,589.3,431.3,49.4,137.6,0.8100000023841858,-1,-1,-1
11,1390,541.2,435.8,61.9,173.5,0.7799999713897705,-1,-1,-1
11,1391,1076.2,429.8,29.7,82.7,0.7900000214576721,-1,-1,-1
11,1392,815.2,442.0,22.4,70.6,0.6100000143051147,-1,-1,-1
11,1393,764.9,441.2,20.4,60.4,0.75,-1,-1,-1
11,1394,916.7,426.6,36.7,110.2,0.6399999856948853,-1,-1,-1
11,1395,1150.7,432.8,30.6,98.2,0.6800000071525574,-1,-1,-1
11,1396,785.5,443.1,19.2,57.5,0.6600000262260437,-1,-1,-1
11,1397,801.4,439.2,19.6,61.0,0.6600000262260437,-1,-1,-1
11,1399,734.5,439.4,20.5,60.8,0.6700000166893005,-1,-1,-1
11,1398,335.1,437.8,29.0,71.8,0.7300000190734863,-1,-1,-1
12,1381,410.3,434.5,74.5,179.6,0.8700000047683716,-1,-1,-1
12,1382,1416.2,428.3,77.7,180.5,0.8299999833106995,-1,-1,-1
12,1383,653.7,432.4,55.7,165.8,0.6899999976158142,-1,-1,-1
12,1384,1365.6,405.1,76.6,242.8,0.8999999761581421,-1,-1,-1
12,1385,495.5,440.8,57.5,169.4,0.8500000238418579,-1,-1,-1
